SPACECRAFT EVENT TIME,BR,BTHETA,BPHI,B-FIELD MAGNITUDE,RANGE,LATITUDE,LONGITUDE
1996-12-19T06:45:26.614,-136.93,418.47,-22.49,440.88,2.16602,-1.20,12.25
1996-12-19T06:45:26.948,-137.28,419.32,-24.40,441.90,2.16514,-1.20,12.22
1996-12-19T06:45:27.281,-137.39,419.08,-24.94,441.74,2.16425,-1.20,12.20
1996-12-19T06:45:27.614,-137.67,420.06,-21.50,442.57,2.16337,-1.20,12.18
1996-12-19T06:45:27.948,-135.18,420.46,-23.67,442.29,2.16249,-1.20,12.16
1996-12-19T06:45:28.281,-136.65,420.64,-26.90,443.10,2.16161,-1.20,12.14
1996-12-19T06:45:28.614,-133.53,417.27,-27.10,438.95,2.16072,-1.20,12.11
1996-12-19T06:45:28.948,-135.94,422.79,-24.75,444.80,2.15984,-1.20,12.09
1996-12-19T06:45:29.281,-134.04,419.36,-28.34,441.17,2.15896,-1.20,12.07
1996-12-19T06:45:29.614,-133.55,416.78,-29.27,438.63,2.15808,-1.20,12.05
1996-12-19T06:45:29.948,-132.12,422.24,-32.18,443.60,2.15720,-1.20,12.02
1996-12-19T06:45:30.281,-130.35,421.20,-33.85,442.20,2.15632,-1.20,12.00
1996-12-19T06:45:30.614,-129.14,420.84,-34.36,441.55,2.15544,-1.20,11.98
1996-12-19T06:45:30.948,-129.84,422.44,-36.26,443.43,2.15455,-1.20,11.96
1996-12-19T06:45:31.281,-131.28,419.54,-35.24,441.01,2.15367,-1.20,11.94
1996-12-19T06:45:31.614,-131.45,419.91,-35.58,441.44,2.15280,-1.20,11.91
1996-12-19T06:45:31.948,-130.96,420.97,-36.20,442.36,2.15192,-1.20,11.89
1996-12-19T06:45:32.281,-130.80,419.14,-38.43,440.76,2.15104,-1.20,11.87
1996-12-19T06:45:32.614,-128.98,420.26,-33.49,440.88,2.15016,-1.21,11.85
1996-12-19T06:45:32.948,-129.15,417.53,-36.08,438.53,2.14928,-1.21,11.83
1996-12-19T06:45:33.281,-130.12,420.98,-34.14,441.95,2.14840,-1.21,11.80
1996-12-19T06:45:33.614,-130.18,420.46,-36.79,441.69,2.14752,-1.21,11.78
1996-12-19T06:45:33.948,-130.84,420.61,-39.67,442.27,2.14664,-1.21,11.76
1996-12-19T06:45:34.281,-130.73,420.87,-39.78,442.50,2.14577,-1.21,11.74
1996-12-19T06:45:34.614,-131.49,420.16,-38.51,441.93,2.14489,-1.21,11.71
1996-12-19T06:45:34.948,-131.31,421.96,-37.16,443.48,2.14401,-1.21,11.69
1996-12-19T06:45:35.281,-130.08,420.59,-35.49,441.67,2.14314,-1.21,11.67
1996-12-19T06:45:35.614,-131.26,420.73,-33.52,442.00,2.14226,-1.21,11.65
1996-12-19T06:45:35.948,-128.13,420.66,-39.23,441.49,2.14139,-1.21,11.62
1996-12-19T06:45:36.281,-131.35,421.84,-37.32,443.39,2.14051,-1.21,11.60
1996-12-19T06:45:36.614,-132.42,422.34,-34.37,443.94,2.13964,-1.21,11.58
1996-12-19T06:45:36.948,-126.43,421.85,-39.93,442.20,2.13876,-1.21,11.56
1996-12-19T06:45:37.281,-130.34,419.54,-37.98,440.96,2.13789,-1.21,11.53
1996-12-19T06:45:37.614,-130.52,421.44,-35.43,442.60,2.13701,-1.21,11.51
1996-12-19T06:45:37.948,-128.52,421.19,-39.06,442.09,2.13614,-1.21,11.49
1996-12-19T06:45:38.281,-131.70,419.33,-37.70,441.14,2.13526,-1.21,11.47
1996-12-19T06:45:38.614,-130.44,422.46,-35.30,443.55,2.13439,-1.21,11.44
1996-12-19T06:45:38.948,-130.19,423.71,-32.33,444.44,2.13352,-1.21,11.42
1996-12-19T06:45:39.281,-129.33,419.16,-31.10,439.76,2.13264,-1.21,11.40
1996-12-19T06:45:39.614,-130.06,421.14,-36.92,442.31,2.13177,-1.21,11.38
1996-12-19T06:45:39.948,-128.43,420.74,-34.54,441.26,2.13090,-1.21,11.35
1996-12-19T06:45:40.281,-128.97,422.90,-32.62,443.33,2.13003,-1.22,11.33
1996-12-19T06:45:40.614,-131.22,422.43,-38.93,444.05,2.12916,-1.22,11.31
1996-12-19T06:45:40.948,-130.20,423.81,-36.60,444.86,2.12828,-1.22,11.29
1996-12-19T06:45:41.281,-127.69,421.81,-36.76,442.25,2.12741,-1.22,11.26
1996-12-19T06:45:41.614,-129.66,421.20,-34.30,442.03,2.12654,-1.22,11.24
1996-12-19T06:45:41.948,-129.37,421.91,-35.24,442.70,2.12567,-1.22,11.22
1996-12-19T06:45:42.281,-128.33,422.12,-31.47,442.31,2.12480,-1.22,11.19
1996-12-19T06:45:42.614,-130.50,419.40,-35.06,440.63,2.12393,-1.22,11.17
1996-12-19T06:45:42.948,-131.01,422.19,-35.74,443.49,2.12306,-1.22,11.15
1996-12-19T06:45:43.281,-129.42,420.57,-35.49,441.46,2.12219,-1.22,11.13
1996-12-19T06:45:43.614,-128.99,420.41,-37.40,441.34,2.12132,-1.22,11.10
1996-12-19T06:45:43.948,-127.25,421.08,-34.52,441.24,2.12045,-1.22,11.08
1996-12-19T06:45:44.281,-125.41,422.39,-39.93,442.42,2.11959,-1.22,11.06
1996-12-19T06:45:44.614,-129.30,423.72,-36.45,444.50,2.11872,-1.22,11.03
1996-12-19T06:45:44.948,-130.46,422.34,-36.38,443.53,2.11785,-1.22,11.01
1996-12-19T06:45:45.281,-131.95,420.68,-39.05,442.61,2.11698,-1.22,10.99
1996-12-19T06:45:45.614,-129.75,422.66,-39.19,443.87,2.11612,-1.22,10.97
1996-12-19T06:45:45.948,-130.78,421.83,-40.14,443.46,2.11525,-1.22,10.94
1996-12-19T06:45:46.281,-131.30,421.72,-36.65,443.21,2.11438,-1.22,10.92
1996-12-19T06:45:46.614,-130.20,422.29,-35.23,443.30,2.11352,-1.22,10.90
1996-12-19T06:45:46.948,-133.81,421.60,-38.52,444.00,2.11265,-1.22,10.87
1996-12-19T06:45:47.281,-132.26,422.58,-42.68,444.85,2.11179,-1.22,10.85
1996-12-19T06:45:47.614,-131.03,421.54,-40.30,443.27,2.11092,-1.22,10.83
1996-12-19T06:45:47.948,-134.30,422.42,-41.02,445.15,2.11005,-1.23,10.80
1996-12-19T06:45:48.281,-131.89,420.97,-37.99,442.78,2.10919,-1.23,10.78
1996-12-19T06:45:48.614,-130.38,422.70,-40.46,444.20,2.10833,-1.23,10.76
1996-12-19T06:45:48.948,-132.10,422.45,-39.86,444.41,2.10746,-1.23,10.73
1996-12-19T06:45:49.281,-131.72,421.18,-37.50,442.89,2.10660,-1.23,10.71
1996-12-19T06:45:49.614,-132.18,421.44,-39.01,443.40,2.10574,-1.23,10.69
1996-12-19T06:45:49.948,-130.88,421.04,-40.25,442.75,2.10487,-1.23,10.67
1996-12-19T06:45:50.281,-129.05,421.41,-41.82,442.70,2.10401,-1.23,10.64
1996-12-19T06:45:50.614,-128.32,421.00,-42.12,442.14,2.10315,-1.23,10.62
1996-12-19T06:45:50.948,-132.92,421.00,-36.71,443.01,2.10228,-1.23,10.60
1996-12-19T06:45:51.281,-133.78,421.46,-37.52,443.78,2.10142,-1.23,10.57
1996-12-19T06:45:51.614,-132.93,420.33,-34.94,442.23,2.10056,-1.23,10.55
1996-12-19T06:45:51.948,-135.33,418.67,-36.56,441.51,2.09970,-1.23,10.53
1996-12-19T06:45:52.281,-136.69,420.94,-33.05,443.81,2.09884,-1.23,10.50
1996-12-19T06:45:52.614,-135.58,421.37,-37.74,444.25,2.09798,-1.23,10.48
1996-12-19T06:45:52.948,-135.49,422.12,-35.60,444.75,2.09712,-1.23,10.46
1996-12-19T06:45:53.281,-137.35,421.97,-34.59,445.11,2.09626,-1.23,10.43
1996-12-19T06:45:53.614,-136.67,420.08,-36.31,443.24,2.09540,-1.23,10.41
1996-12-19T06:45:53.948,-135.21,419.66,-39.41,442.66,2.09454,-1.23,10.39
1996-12-19T06:45:54.281,-135.81,419.15,-38.17,442.26,2.09368,-1.23,10.36
1996-12-19T06:45:54.614,-135.16,419.52,-36.31,442.25,2.09282,-1.23,10.34
1996-12-19T06:45:54.948,-133.74,420.93,-34.36,443.00,2.09196,-1.23,10.31
1996-12-19T06:45:55.281,-140.13,422.11,-37.37,446.33,2.09111,-1.24,10.29
1996-12-19T06:45:55.614,-138.77,420.18,-36.99,444.05,2.09025,-1.24,10.27
1996-12-19T06:45:55.948,-138.35,419.58,-35.01,443.18,2.08939,-1.24,10.24
1996-12-19T06:45:56.281,-138.01,419.26,-31.97,442.55,2.08853,-1.24,10.22
1996-12-19T06:45:56.614,-138.89,418.43,-35.35,442.29,2.08768,-1.24,10.20
1996-12-19T06:45:56.948,-139.15,420.42,-35.29,444.26,2.08682,-1.24,10.17
1996-12-19T06:45:57.281,-132.92,419.51,-38.68,441.76,2.08596,-1.24,10.15
1996-12-19T06:45:57.614,-132.44,421.03,-38.22,443.02,2.08511,-1.24,10.13
1996-12-19T06:45:57.948,-133.81,418.94,-34.18,441.12,2.08425,-1.24,10.10
1996-12-19T06:45:58.281,-131.80,420.75,-35.53,442.34,2.08340,-1.24,10.08
1996-12-19T06:45:58.614,-134.56,418.83,-37.25,441.49,2.08254,-1.24,10.06
1996-12-19T06:45:58.948,-134.11,419.03,-37.81,441.59,2.08169,-1.24,10.03
1996-12-19T06:45:59.281,-136.61,420.22,-35.35,443.28,2.08084,-1.24,10.01
1996-12-19T06:45:59.614,-136.84,417.90,-33.85,441.04,2.07998,-1.24,9.98
1996-12-19T06:45:59.948,-136.06,418.43,-32.56,441.20,2.07913,-1.24,9.96
1996-12-19T06:46:00.281,-136.87,418.38,-31.98,441.36,2.07827,-1.24,9.94
1996-12-19T06:46:00.614,-134.39,417.98,-30.81,440.13,2.07742,-1.24,9.91
1996-12-19T06:46:00.948,-134.12,417.68,-36.87,440.23,2.07657,-1.24,9.89
1996-12-19T06:46:01.281,-135.19,418.40,-38.08,441.35,2.07572,-1.24,9.86
1996-12-19T06:46:01.614,-136.89,417.59,-35.64,440.90,2.07487,-1.24,9.84
1996-12-19T06:46:01.948,-136.16,417.51,-38.55,440.85,2.07401,-1.24,9.82
1996-12-19T06:46:02.281,-132.55,418.07,-33.67,439.87,2.07316,-1.24,9.79
1996-12-19T06:46:02.614,-134.32,417.86,-38.63,440.62,2.07231,-1.24,9.77
1996-12-19T06:46:02.948,-133.43,419.06,-36.74,441.32,2.07146,-1.25,9.75
1996-12-19T06:46:03.281,-131.66,418.27,-36.19,439.99,2.07061,-1.25,9.72
1996-12-19T06:46:03.614,-132.04,419.00,-38.34,440.98,2.06976,-1.25,9.70
1996-12-19T06:46:03.948,-130.07,419.65,-40.17,441.17,2.06891,-1.25,9.67
1996-12-19T06:46:04.281,-130.19,419.50,-41.76,441.22,2.06806,-1.25,9.65
1996-12-19T06:46:04.614,-132.28,419.25,-42.59,441.68,2.06721,-1.25,9.63
1996-12-19T06:46:04.948,-130.64,420.95,-45.40,443.09,2.06636,-1.25,9.60
1996-12-19T06:46:05.281,-131.74,421.42,-38.90,443.24,2.06552,-1.25,9.58
1996-12-19T06:46:05.614,-135.08,421.09,-42.19,444.23,2.06467,-1.25,9.55
1996-12-19T06:46:05.948,-132.11,423.30,-42.19,445.44,2.06382,-1.25,9.53
1996-12-19T06:46:06.281,-132.52,422.21,-41.44,444.45,2.06297,-1.25,9.50
1996-12-19T06:46:06.614,-131.06,423.98,-44.09,445.96,2.06213,-1.25,9.48
1996-12-19T06:46:06.948,-133.68,422.70,-39.86,445.12,2.06128,-1.25,9.46
1996-12-19T06:46:07.281,-139.87,425.41,-36.75,449.32,2.06043,-1.25,9.43
1996-12-19T06:46:07.614,-142.73,422.57,-34.87,447.39,2.05959,-1.25,9.41
1996-12-19T06:46:07.948,-141.72,423.68,-35.71,448.18,2.05874,-1.25,9.38
1996-12-19T06:46:08.281,-141.65,423.89,-34.38,448.25,2.05790,-1.25,9.36
1996-12-19T06:46:08.614,-143.56,425.38,-35.01,450.32,2.05705,-1.25,9.34
1996-12-19T06:46:08.948,-142.79,426.00,-34.78,450.64,2.05621,-1.25,9.31
1996-12-19T06:46:09.281,-142.65,424.59,-36.28,449.38,2.05536,-1.25,9.29
1996-12-19T06:46:09.614,-144.11,425.80,-34.68,450.86,2.05452,-1.25,9.26
1996-12-19T06:46:09.948,-142.14,429.25,-35.31,453.55,2.05367,-1.25,9.24
1996-12-19T06:46:10.281,-142.66,426.05,-33.41,450.54,2.05283,-1.26,9.21
1996-12-19T06:46:10.614,-141.29,427.57,-33.92,451.59,2.05199,-1.26,9.19
1996-12-19T06:46:10.948,-141.61,426.75,-37.58,451.20,2.05115,-1.26,9.16
1996-12-19T06:46:11.281,-142.60,426.95,-38.99,451.82,2.05030,-1.26,9.14
1996-12-19T06:46:11.614,-141.62,425.37,-38.45,449.98,2.04946,-1.26,9.12
1996-12-19T06:46:11.948,-142.63,428.44,-38.41,453.19,2.04862,-1.26,9.09
1996-12-19T06:46:12.281,-141.56,424.45,-34.66,448.78,2.04778,-1.26,9.07
1996-12-19T06:46:12.614,-142.97,425.56,-34.97,450.29,2.04694,-1.26,9.04
1996-12-19T06:46:12.948,-141.33,428.64,-35.14,452.71,2.04610,-1.26,9.02
1996-12-19T06:46:13.281,-142.56,426.98,-33.78,451.42,2.04526,-1.26,8.99
1996-12-19T06:46:13.614,-139.07,427.82,-35.95,451.29,2.04442,-1.26,8.97
1996-12-19T06:46:13.948,-143.39,430.43,-37.32,455.22,2.04358,-1.26,8.94
1996-12-19T06:46:14.281,-143.69,427.35,-35.36,452.25,2.04274,-1.26,8.92
1996-12-19T06:46:14.614,-144.22,423.49,-35.27,448.76,2.04190,-1.26,8.89
1996-12-19T06:46:14.948,-143.40,425.43,-36.85,450.45,2.04106,-1.26,8.87
1996-12-19T06:46:15.281,-142.24,427.10,-35.85,451.59,2.04022,-1.26,8.85
1996-12-19T06:46:15.614,-138.95,428.51,-36.41,451.94,2.03939,-1.26,8.82
1996-12-19T06:46:15.948,-138.79,425.98,-38.77,449.69,2.03855,-1.26,8.80
1996-12-19T06:46:16.281,-140.78,424.31,-36.04,448.50,2.03771,-1.26,8.77
1996-12-19T06:46:16.614,-140.32,423.96,-38.04,448.20,2.03688,-1.26,8.75
1996-12-19T06:46:16.948,-144.15,423.28,-37.43,448.72,2.03604,-1.26,8.72
1996-12-19T06:46:17.281,-141.82,424.92,-35.20,449.34,2.03520,-1.27,8.70
1996-12-19T06:46:17.614,-140.98,422.15,-35.63,446.49,2.03437,-1.27,8.67
1996-12-19T06:46:17.948,-139.29,422.79,-36.24,446.61,2.03353,-1.27,8.65
1996-12-19T06:46:18.281,-138.01,423.81,-38.52,447.38,2.03270,-1.27,8.62
1996-12-19T06:46:18.614,-137.07,424.43,-36.97,447.55,2.03186,-1.27,8.60
1996-12-19T06:46:18.948,-140.85,423.48,-35.59,447.71,2.03103,-1.27,8.57
1996-12-19T06:46:19.281,-140.15,422.94,-34.59,446.89,2.03019,-1.27,8.55
1996-12-19T06:46:19.614,-138.79,422.72,-33.86,446.21,2.02936,-1.27,8.52
1996-12-19T06:46:19.948,-140.15,422.78,-33.36,446.65,2.02853,-1.27,8.50
1996-12-19T06:46:20.281,-139.68,420.30,-33.81,444.19,2.02769,-1.27,8.47
1996-12-19T06:46:20.614,-140.30,423.16,-33.79,447.09,2.02686,-1.27,8.45
1996-12-19T06:46:20.948,-138.96,420.44,-34.32,444.13,2.02603,-1.27,8.42
1996-12-19T06:46:21.281,-140.51,421.69,-34.97,445.86,2.02520,-1.27,8.40
1996-12-19T06:46:21.614,-143.33,423.46,-35.95,448.50,2.02437,-1.27,8.37
1996-12-19T06:46:21.948,-142.39,425.54,-36.62,450.22,2.02353,-1.27,8.35
1996-12-19T06:46:22.281,-141.01,425.35,-38.13,449.73,2.02270,-1.27,8.32
1996-12-19T06:46:22.614,-136.29,424.38,-40.27,447.54,2.02187,-1.27,8.30
1996-12-19T06:46:22.948,-137.22,422.54,-42.36,446.27,2.02104,-1.27,8.27
1996-12-19T06:46:23.281,-136.05,425.60,-40.29,448.63,2.02021,-1.27,8.25
1996-12-19T06:46:23.614,-137.55,426.16,-40.18,449.60,2.01939,-1.27,8.22
1996-12-19T06:46:23.948,-143.23,420.66,-35.14,445.77,2.01856,-1.27,8.20
1996-12-19T06:46:24.281,-140.85,423.86,-37.49,448.22,2.01773,-1.27,8.17
1996-12-19T06:46:24.614,-142.81,421.90,-40.36,447.24,2.01690,-1.28,8.15
1996-12-19T06:46:24.948,-140.91,419.95,-40.49,444.81,2.01607,-1.28,8.12
1996-12-19T06:46:25.281,-131.02,422.42,-42.98,444.35,2.01524,-1.28,8.10
1996-12-19T06:46:25.614,-136.82,419.68,-41.61,443.38,2.01442,-1.28,8.07
1996-12-19T06:46:25.948,-135.68,422.91,-42.67,446.19,2.01359,-1.28,8.05
1996-12-19T06:46:26.281,-135.58,421.24,-45.29,444.83,2.01276,-1.28,8.02
1996-12-19T06:46:26.614,-135.92,423.73,-42.81,447.05,2.01194,-1.28,7.99
1996-12-19T06:46:26.948,-135.13,420.28,-42.04,443.46,2.01111,-1.28,7.97
1996-12-19T06:46:27.281,-134.41,419.52,-44.15,442.74,2.01029,-1.28,7.94
1996-12-19T06:46:27.614,-133.08,422.85,-40.07,445.11,2.00946,-1.28,7.92
1996-12-19T06:46:27.948,-136.81,423.00,-40.09,446.38,2.00863,-1.28,7.89
1996-12-19T06:46:28.281,-136.87,420.44,-42.57,444.20,2.00781,-1.28,7.87
1996-12-19T06:46:28.614,-132.29,419.48,-48.60,442.52,2.00699,-1.28,7.84
1996-12-19T06:46:28.948,-133.36,420.86,-42.70,443.55,2.00616,-1.28,7.82
1996-12-19T06:46:29.281,-133.16,422.98,-44.58,445.68,2.00534,-1.28,7.79
1996-12-19T06:46:29.614,-133.69,420.48,-43.42,443.35,2.00452,-1.28,7.77
1996-12-19T06:46:29.948,-137.26,421.79,-43.81,445.72,2.00369,-1.28,7.74
1996-12-19T06:46:30.281,-135.22,421.06,-42.56,444.29,2.00287,-1.28,7.71
1996-12-19T06:46:30.614,-135.12,422.50,-42.74,445.63,2.00205,-1.28,7.69
1996-12-19T06:46:30.948,-135.10,421.57,-41.97,444.67,2.00123,-1.28,7.66
1996-12-19T06:46:31.281,-136.42,420.09,-42.94,443.76,2.00041,-1.28,7.64
1996-12-19T06:46:31.614,-136.81,420.75,-47.80,445.01,1.99959,-1.28,7.61
1996-12-19T06:46:31.948,-136.28,420.96,-46.32,444.89,1.99877,-1.29,7.59
1996-12-19T06:46:32.281,-134.66,419.95,-44.54,443.26,1.99795,-1.29,7.56
1996-12-19T06:46:32.614,-134.34,420.02,-47.67,443.55,1.99713,-1.29,7.53
1996-12-19T06:46:32.948,-132.22,420.38,-48.12,443.30,1.99631,-1.29,7.51
1996-12-19T06:46:33.281,-135.75,421.38,-45.90,445.08,1.99549,-1.29,7.48
1996-12-19T06:46:33.614,-135.92,420.26,-47.51,444.24,1.99467,-1.29,7.46
1996-12-19T06:46:33.948,-133.38,421.15,-46.09,444.16,1.99385,-1.29,7.43
1996-12-19T06:46:34.281,-133.71,423.13,-47.62,446.30,1.99304,-1.29,7.41
1996-12-19T06:46:34.614,-133.10,419.58,-44.95,442.47,1.99222,-1.29,7.38
1996-12-19T06:46:34.948,-132.53,422.58,-45.44,445.20,1.99140,-1.29,7.35
1996-12-19T06:46:35.281,-131.79,423.30,-44.40,445.56,1.99058,-1.29,7.33
1996-12-19T06:46:35.614,-133.44,423.22,-39.34,445.50,1.98977,-1.29,7.30
1996-12-19T06:46:35.948,-137.59,426.02,-42.87,449.73,1.98895,-1.29,7.28
1996-12-19T06:46:36.281,-138.92,422.57,-48.62,447.46,1.98814,-1.29,7.25
1996-12-19T06:46:36.614,-135.28,423.41,-46.01,446.87,1.98732,-1.29,7.22
1996-12-19T06:46:36.948,-137.78,424.24,-50.03,448.85,1.98651,-1.29,7.20
1996-12-19T06:46:37.281,-137.46,424.23,-45.74,448.28,1.98569,-1.29,7.17
1996-12-19T06:46:37.614,-137.25,424.38,-47.74,448.57,1.98488,-1.29,7.15
1996-12-19T06:46:37.948,-137.38,426.81,-45.87,450.71,1.98406,-1.29,7.12
1996-12-19T06:46:38.281,-139.06,424.00,-45.94,448.58,1.98325,-1.29,7.09
1996-12-19T06:46:38.614,-139.65,422.64,-45.75,447.46,1.98244,-1.29,7.07
1996-12-19T06:46:38.948,-137.41,424.77,-43.65,448.57,1.98162,-1.30,7.04
1996-12-19T06:46:39.281,-138.53,424.36,-45.02,448.66,1.98081,-1.30,7.02
1996-12-19T06:46:39.614,-138.46,425.82,-44.56,449.97,1.98000,-1.30,6.99
1996-12-19T06:46:39.948,-136.73,425.74,-45.41,449.45,1.97919,-1.30,6.96
1996-12-19T06:46:40.281,-137.21,424.40,-45.19,448.31,1.97838,-1.30,6.94
1996-12-19T06:46:40.614,-139.10,425.61,-47.22,450.25,1.97757,-1.30,6.91
1996-12-19T06:46:40.948,-137.52,425.18,-44.89,449.11,1.97676,-1.30,6.88
1996-12-19T06:46:41.281,-138.48,423.99,-49.05,448.72,1.97595,-1.30,6.86
1996-12-19T06:46:41.614,-138.25,426.18,-46.14,450.41,1.97514,-1.30,6.83
1996-12-19T06:46:41.948,-138.01,421.73,-47.30,446.25,1.97433,-1.30,6.81
1996-12-19T06:46:42.281,-138.37,422.17,-49.96,447.07,1.97352,-1.30,6.78
1996-12-19T06:46:42.614,-136.01,423.45,-48.01,447.35,1.97271,-1.30,6.75
1996-12-19T06:46:42.948,-135.06,422.70,-43.87,445.92,1.97190,-1.30,6.73
1996-12-19T06:46:43.281,-141.23,421.76,-46.04,447.15,1.97110,-1.30,6.70
1996-12-19T06:46:43.614,-137.59,424.44,-44.28,448.38,1.97029,-1.30,6.67
1996-12-19T06:46:43.948,-138.27,422.62,-46.11,447.05,1.96948,-1.30,6.65
1996-12-19T06:46:44.281,-133.94,422.97,-46.91,446.14,1.96868,-1.30,6.62
1996-12-19T06:46:44.614,-133.03,422.89,-42.98,445.40,1.96787,-1.30,6.59
1996-12-19T06:46:44.948,-134.26,421.87,-45.81,445.08,1.96706,-1.30,6.57
1996-12-19T06:46:45.281,-133.59,414.32,-49.30,438.11,1.96626,-1.30,6.54
1996-12-19T06:46:45.614,-138.43,417.55,-51.29,442.88,1.96545,-1.30,6.51
1996-12-19T06:46:45.948,-136.20,416.60,-50.86,441.24,1.96465,-1.30,6.49
1996-12-19T06:46:46.281,-134.78,415.80,-48.82,439.82,1.96385,-1.31,6.46
1996-12-19T06:46:46.614,-137.56,417.11,-50.10,442.06,1.96304,-1.31,6.43
1996-12-19T06:46:46.948,-135.82,415.70,-51.67,440.37,1.96224,-1.31,6.41
1996-12-19T06:46:47.281,-134.90,416.31,-53.15,440.83,1.96144,-1.31,6.38
1996-12-19T06:46:47.614,-132.67,416.47,-53.74,440.38,1.96063,-1.31,6.35
1996-12-19T06:46:47.948,-131.65,415.71,-53.12,439.28,1.95983,-1.31,6.33
1996-12-19T06:46:48.281,-131.21,414.99,-47.73,437.85,1.95903,-1.31,6.30
1996-12-19T06:46:48.614,-131.40,416.40,-46.78,439.14,1.95823,-1.31,6.27
1996-12-19T06:46:48.948,-130.67,417.19,-45.45,439.53,1.95743,-1.31,6.25
1996-12-19T06:46:49.281,-132.64,415.37,-44.89,438.34,1.95663,-1.31,6.22
1996-12-19T06:46:49.614,-129.81,416.97,-45.91,439.11,1.95583,-1.31,6.19
1996-12-19T06:46:49.948,-133.06,414.31,-45.25,437.50,1.95502,-1.31,6.17
1996-12-19T06:46:50.281,-130.25,416.44,-43.27,438.48,1.95423,-1.31,6.14
1996-12-19T06:46:50.614,-130.53,418.18,-48.23,440.73,1.95343,-1.31,6.11
1996-12-19T06:46:50.948,-133.27,416.59,-42.24,439.43,1.95263,-1.31,6.09
1996-12-19T06:46:51.281,-131.36,415.34,-47.98,438.25,1.95183,-1.31,6.06
1996-12-19T06:46:51.614,-131.17,416.37,-46.64,439.03,1.95103,-1.31,6.03
1996-12-19T06:46:51.948,-129.78,415.52,-47.52,437.90,1.95023,-1.31,6.01
1996-12-19T06:46:52.281,-130.96,417.18,-46.90,439.76,1.94944,-1.31,5.98
1996-12-19T06:46:52.614,-131.15,416.16,-48.03,438.97,1.94864,-1.31,5.95
1996-12-19T06:46:52.948,-129.70,414.69,-49.01,437.25,1.94784,-1.31,5.92
1996-12-19T06:46:53.281,-129.98,414.78,-50.02,437.54,1.94705,-1.32,5.90
1996-12-19T06:46:53.614,-129.15,412.05,-48.42,434.52,1.94625,-1.32,5.87
1996-12-19T06:46:53.948,-127.38,414.91,-45.41,436.39,1.94546,-1.32,5.84
1996-12-19T06:46:54.281,-130.15,416.09,-46.43,438.43,1.94466,-1.32,5.82
1996-12-19T06:46:54.614,-128.08,415.60,-44.92,437.20,1.94387,-1.32,5.79
1996-12-19T06:46:54.948,-129.06,416.66,-46.57,438.67,1.94307,-1.32,5.76
1996-12-19T06:46:55.281,-129.34,414.62,-49.86,437.18,1.94228,-1.32,5.73
1996-12-19T06:46:55.614,-127.13,413.81,-49.76,435.75,1.94149,-1.32,5.71
1996-12-19T06:46:55.948,-127.69,414.57,-47.81,436.42,1.94069,-1.32,5.68
1996-12-19T06:46:56.281,-128.83,416.32,-46.53,438.27,1.93990,-1.32,5.65
1996-12-19T06:46:56.614,-129.34,414.32,-45.05,436.37,1.93911,-1.32,5.63
1996-12-19T06:46:56.948,-126.27,414.04,-43.70,435.06,1.93832,-1.32,5.60
1996-12-19T06:46:57.281,-128.42,414.47,-43.73,436.11,1.93753,-1.32,5.57
1996-12-19T06:46:57.614,-127.64,413.38,-50.05,435.52,1.93674,-1.32,5.54
1996-12-19T06:46:57.948,-126.59,411.05,-46.09,432.57,1.93595,-1.32,5.52
1996-12-19T06:46:58.281,-124.35,414.75,-45.11,435.33,1.93516,-1.32,5.49
1996-12-19T06:46:58.614,-126.51,412.53,-42.37,433.57,1.93437,-1.32,5.46
1996-12-19T06:46:58.948,-127.59,415.52,-45.69,437.06,1.93358,-1.32,5.43
1996-12-19T06:46:59.281,-124.10,415.51,-43.59,435.83,1.93279,-1.32,5.41
1996-12-19T06:46:59.614,-126.49,414.30,-43.23,435.33,1.93200,-1.32,5.38
1996-12-19T06:46:59.948,-127.40,415.05,-40.92,436.08,1.93121,-1.32,5.35
1996-12-19T06:47:00.281,-125.06,413.71,-37.18,433.79,1.93043,-1.33,5.32
1996-12-19T06:47:00.614,-125.65,416.01,-38.30,436.26,1.92964,-1.33,5.30
1996-12-19T06:47:00.948,-125.39,415.19,-40.24,435.57,1.92885,-1.33,5.27
1996-12-19T06:47:01.281,-125.18,416.46,-41.27,436.82,1.92807,-1.33,5.24
1996-12-19T06:47:01.614,-125.53,416.50,-42.57,437.09,1.92728,-1.33,5.21
1996-12-19T06:47:01.948,-124.25,415.86,-40.81,435.94,1.92649,-1.33,5.19
1996-12-19T06:47:02.281,-125.04,415.09,-43.98,435.74,1.92571,-1.33,5.16
1996-12-19T06:47:02.614,-124.00,417.09,-40.37,437.00,1.92493,-1.33,5.13
1996-12-19T06:47:02.948,-123.58,416.96,-40.48,436.77,1.92414,-1.33,5.10
1996-12-19T06:47:03.281,-125.47,414.47,-41.44,435.03,1.92336,-1.33,5.08
1996-12-19T06:47:03.614,-121.01,415.84,-40.49,434.98,1.92257,-1.33,5.05
1996-12-19T06:47:03.948,-121.44,416.81,-40.66,436.04,1.92179,-1.33,5.02
1996-12-19T06:47:04.281,-122.60,414.12,-42.89,434.01,1.92101,-1.33,4.99
1996-12-19T06:47:04.614,-121.44,415.26,-40.17,434.52,1.92023,-1.33,4.96
1996-12-19T06:47:04.948,-125.44,411.33,-38.90,431.78,1.91944,-1.33,4.94
